method_a,method_b,protocol,estimand,support,scope,period,metric,units,direction,estimate,ci_low,ci_high,n,n_stations,n_blocks,resampling,seed,replicates,support_sha256
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LOGLINEAR,dispersed_mod9,daily,common_bracketable,all_network,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.5271963950628977,-0.683229290521333,-0.42260888223760346,5066,21,1,station,20260921,2000,1f7396fddbe1f06a63cffab833b0854bdf33f84b295f0c3534f07e9651d5a267
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LOGLINEAR,dispersed_mod9,daily,common_bracketable,all_network,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.27938645388392547,-0.4331504795546089,-0.16370132337992754,5066,21,1,station,20260921,2000,1f7396fddbe1f06a63cffab833b0854bdf33f84b295f0c3534f07e9651d5a267
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LOGLINEAR,dispersed_mod9,daily,common_bracketable,all_network,primary_2024_2025,bias,ng m-3,a_minus_b,0.022485959032870734,-0.032692234751065044,0.0613339083784469,5066,21,1,station,20260921,2000,1f7396fddbe1f06a63cffab833b0854bdf33f84b295f0c3534f07e9651d5a267
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LOGLINEAR,dispersed_mod9,daily,common_bracketable,nonindustrial,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.5579114599730437,-0.7066016784131636,-0.40448399014056863,4830,20,1,station,20260921,2000,65ee804fd05f6dd37764a755c988da2c0e677a3a4efc91304bf32cf63ecb3775
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LOGLINEAR,dispersed_mod9,daily,common_bracketable,nonindustrial,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.22020150307781233,-0.3093717432782342,-0.14545002152444686,4830,20,1,station,20260921,2000,65ee804fd05f6dd37764a755c988da2c0e677a3a4efc91304bf32cf63ecb3775
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LOGLINEAR,dispersed_mod9,daily,common_bracketable,nonindustrial,primary_2024_2025,bias,ng m-3,a_minus_b,0.04680162042672246,0.02777368485631772,0.06721632209822773,4830,20,1,station,20260921,2000,65ee804fd05f6dd37764a755c988da2c0e677a3a4efc91304bf32cf63ecb3775
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LOGLINEAR,dispersed_mod9,daily,common_bracketable,nonindustrial_higher,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.7851680669665652,-0.930366098579654,-0.640047600613198,2382,10,1,station,20260921,2000,f9d27d8d2e57d861feb8b2cd904d1dd989292808e291cb4c44d0c4f55c2afeb4
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LOGLINEAR,dispersed_mod9,daily,common_bracketable,nonindustrial_higher,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.37751718761679515,-0.4668204651473902,-0.29565702099935987,2382,10,1,station,20260921,2000,f9d27d8d2e57d861feb8b2cd904d1dd989292808e291cb4c44d0c4f55c2afeb4
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LOGLINEAR,dispersed_mod9,daily,common_bracketable,nonindustrial_higher,primary_2024_2025,bias,ng m-3,a_minus_b,0.06518219738233955,0.034013516006236214,0.09766435202088264,2382,10,1,station,20260921,2000,f9d27d8d2e57d861feb8b2cd904d1dd989292808e291cb4c44d0c4f55c2afeb4
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LOGLINEAR,dispersed_mod9,daily,common_bracketable,nonindustrial_lower,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.16313312013225495,-0.22683871167810737,-0.10520930100278782,2448,10,1,station,20260921,2000,e4ea53c7bd0ea44a4667405875a76a389a0cd49b071a82da66a3670fbabfbcf3
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LOGLINEAR,dispersed_mod9,daily,common_bracketable,nonindustrial_lower,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.06712717277885116,-0.09833301848127153,-0.037991385466889425,2448,10,1,station,20260921,2000,e4ea53c7bd0ea44a4667405875a76a389a0cd49b071a82da66a3670fbabfbcf3
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LOGLINEAR,dispersed_mod9,daily,common_bracketable,nonindustrial_lower,primary_2024_2025,bias,ng m-3,a_minus_b,0.02891659824196761,0.011138902321548998,0.050525472107631184,2448,10,1,station,20260921,2000,e4ea53c7bd0ea44a4667405875a76a389a0cd49b071a82da66a3670fbabfbcf3
M_AUX|log1p|uniform|permissive|2km_exact,M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,daily,common_bracketable,all_network,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.11058033316853777,-0.2040851454673395,0.0029483323044308084,5066,21,1,station,20260921,2000,1f7396fddbe1f06a63cffab833b0854bdf33f84b295f0c3534f07e9651d5a267
M_AUX|log1p|uniform|permissive|2km_exact,M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,daily,common_bracketable,all_network,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.010492936926444929,-0.03773882464663024,0.009004129174927801,5066,21,1,station,20260921,2000,1f7396fddbe1f06a63cffab833b0854bdf33f84b295f0c3534f07e9651d5a267
M_AUX|log1p|uniform|permissive|2km_exact,M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,daily,common_bracketable,all_network,primary_2024_2025,bias,ng m-3,a_minus_b,0.10176070227812277,0.041192487542789195,0.20744399938618943,5066,21,1,station,20260921,2000,1f7396fddbe1f06a63cffab833b0854bdf33f84b295f0c3534f07e9651d5a267
M_AUX|log1p|uniform|permissive|2km_exact,M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,daily,common_bracketable,nonindustrial,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.014148636206371301,-0.04134471992826973,0.010785823468001464,4830,20,1,station,20260921,2000,65ee804fd05f6dd37764a755c988da2c0e677a3a4efc91304bf32cf63ecb3775
M_AUX|log1p|uniform|permissive|2km_exact,M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,daily,common_bracketable,nonindustrial,primary_2024_2025,MAE,ng m-3,a_minus_b,0.0016594587682464135,-0.01067502197409893,0.011824620773852788,4830,20,1,station,20260921,2000,65ee804fd05f6dd37764a755c988da2c0e677a3a4efc91304bf32cf63ecb3775
M_AUX|log1p|uniform|permissive|2km_exact,M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,daily,common_bracketable,nonindustrial,primary_2024_2025,bias,ng m-3,a_minus_b,0.05452462879937268,0.036136114607951006,0.07650037625915612,4830,20,1,station,20260921,2000,65ee804fd05f6dd37764a755c988da2c0e677a3a4efc91304bf32cf63ecb3775
M_AUX|log1p|uniform|permissive|2km_exact,M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,daily,common_bracketable,nonindustrial_higher,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.02534685811046611,-0.06267790734830654,0.012782470074344816,2382,10,1,station,20260921,2000,f9d27d8d2e57d861feb8b2cd904d1dd989292808e291cb4c44d0c4f55c2afeb4
M_AUX|log1p|uniform|permissive|2km_exact,M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,daily,common_bracketable,nonindustrial_higher,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.0038017536277498154,-0.025953789868844123,0.016562750257452227,2382,10,1,station,20260921,2000,f9d27d8d2e57d861feb8b2cd904d1dd989292808e291cb4c44d0c4f55c2afeb4
M_AUX|log1p|uniform|permissive|2km_exact,M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,daily,common_bracketable,nonindustrial_higher,primary_2024_2025,bias,ng m-3,a_minus_b,0.08310118913152811,0.05671694119036964,0.11285541197229328,2382,10,1,station,20260921,2000,f9d27d8d2e57d861feb8b2cd904d1dd989292808e291cb4c44d0c4f55c2afeb4
M_AUX|log1p|uniform|permissive|2km_exact,M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,daily,common_bracketable,nonindustrial_lower,primary_2024_2025,RMSE,ng m-3,a_minus_b,0.00862956454085495,-0.014141286852997858,0.029219638583819485,2448,10,1,station,20260921,2000,e4ea53c7bd0ea44a4667405875a76a389a0cd49b071a82da66a3670fbabfbcf3
M_AUX|log1p|uniform|permissive|2km_exact,M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,daily,common_bracketable,nonindustrial_lower,primary_2024_2025,MAE,ng m-3,a_minus_b,0.006973432594742618,-0.000963973653347452,0.01640101295949092,2448,10,1,station,20260921,2000,e4ea53c7bd0ea44a4667405875a76a389a0cd49b071a82da66a3670fbabfbcf3
M_AUX|log1p|uniform|permissive|2km_exact,M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,daily,common_bracketable,nonindustrial_lower,primary_2024_2025,bias,ng m-3,a_minus_b,0.026718514946760624,0.011511311938339971,0.0447710604957985,2448,10,1,station,20260921,2000,e4ea53c7bd0ea44a4667405875a76a389a0cd49b071a82da66a3670fbabfbcf3
M_AUX|log1p|uniform|permissive|2km_exact,PM_RIDGE,dispersed_mod9,daily,common_bracketable,all_network,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.36279594649912683,-0.4901240845704967,-0.24375700782832466,5066,21,1,station,20260921,2000,1f7396fddbe1f06a63cffab833b0854bdf33f84b295f0c3534f07e9651d5a267
M_AUX|log1p|uniform|permissive|2km_exact,PM_RIDGE,dispersed_mod9,daily,common_bracketable,all_network,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.21200493613902693,-0.3028150578387173,-0.1401780469901617,5066,21,1,station,20260921,2000,1f7396fddbe1f06a63cffab833b0854bdf33f84b295f0c3534f07e9651d5a267
M_AUX|log1p|uniform|permissive|2km_exact,PM_RIDGE,dispersed_mod9,daily,common_bracketable,all_network,primary_2024_2025,bias,ng m-3,a_minus_b,0.08691178710667706,0.0017639849089788068,0.1777587308724391,5066,21,1,station,20260921,2000,1f7396fddbe1f06a63cffab833b0854bdf33f84b295f0c3534f07e9651d5a267
M_AUX|log1p|uniform|permissive|2km_exact,PM_RIDGE,dispersed_mod9,daily,common_bracketable,nonindustrial,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.3213429081099306,-0.41259995622996976,-0.22023360695802488,4830,20,1,station,20260921,2000,65ee804fd05f6dd37764a755c988da2c0e677a3a4efc91304bf32cf63ecb3775
M_AUX|log1p|uniform|permissive|2km_exact,PM_RIDGE,dispersed_mod9,daily,common_bracketable,nonindustrial,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.17452528055983335,-0.22792141522997855,-0.12877646717890878,4830,20,1,station,20260921,2000,65ee804fd05f6dd37764a755c988da2c0e677a3a4efc91304bf32cf63ecb3775
M_AUX|log1p|uniform|permissive|2km_exact,PM_RIDGE,dispersed_mod9,daily,common_bracketable,nonindustrial,primary_2024_2025,bias,ng m-3,a_minus_b,0.09893206498163401,0.015781377669021403,0.19057132789315998,4830,20,1,station,20260921,2000,65ee804fd05f6dd37764a755c988da2c0e677a3a4efc91304bf32cf63ecb3775
M_AUX|log1p|uniform|permissive|2km_exact,PM_RIDGE,dispersed_mod9,daily,common_bracketable,nonindustrial_higher,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.4461249422360224,-0.5389116766061789,-0.3329277636818155,2382,10,1,station,20260921,2000,f9d27d8d2e57d861feb8b2cd904d1dd989292808e291cb4c44d0c4f55c2afeb4
M_AUX|log1p|uniform|permissive|2km_exact,PM_RIDGE,dispersed_mod9,daily,common_bracketable,nonindustrial_higher,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.24873271887086318,-0.31847302035610464,-0.17922426362714816,2382,10,1,station,20260921,2000,f9d27d8d2e57d861feb8b2cd904d1dd989292808e291cb4c44d0c4f55c2afeb4
M_AUX|log1p|uniform|permissive|2km_exact,PM_RIDGE,dispersed_mod9,daily,common_bracketable,nonindustrial_higher,primary_2024_2025,bias,ng m-3,a_minus_b,0.266247864573545,0.17957143387980823,0.3590282553955829,2382,10,1,station,20260921,2000,f9d27d8d2e57d861feb8b2cd904d1dd989292808e291cb4c44d0c4f55c2afeb4
M_AUX|log1p|uniform|permissive|2km_exact,PM_RIDGE,dispersed_mod9,daily,common_bracketable,nonindustrial_lower,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.11393104830594908,-0.174135279026492,-0.06887657992208766,2448,10,1,station,20260921,2000,e4ea53c7bd0ea44a4667405875a76a389a0cd49b071a82da66a3670fbabfbcf3
M_AUX|log1p|uniform|permissive|2km_exact,PM_RIDGE,dispersed_mod9,daily,common_bracketable,nonindustrial_lower,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.1023185329875814,-0.1300695262588828,-0.07755869013448329,2448,10,1,station,20260921,2000,e4ea53c7bd0ea44a4667405875a76a389a0cd49b071a82da66a3670fbabfbcf3
M_AUX|log1p|uniform|permissive|2km_exact,PM_RIDGE,dispersed_mod9,daily,common_bracketable,nonindustrial_lower,primary_2024_2025,bias,ng m-3,a_minus_b,-0.06387276942520093,-0.11012735495709136,-0.013960230930894131,2448,10,1,station,20260921,2000,e4ea53c7bd0ea44a4667405875a76a389a0cd49b071a82da66a3670fbabfbcf3
M_AUX|log1p|uniform|permissive|2km_exact,HARMONIC,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,all_network,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.00027294791683273034,-0.02025473480398536,0.010640789626802748,378,21,1,station,20260921,2000,c558913d93016eab3c3970ab4e8280b575332b339b25456a6ef9b1d60763b854
M_AUX|log1p|uniform|permissive|2km_exact,HARMONIC,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,all_network,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.009381716882652453,-0.014573177007372136,-0.0041428110549519385,378,21,1,station,20260921,2000,c558913d93016eab3c3970ab4e8280b575332b339b25456a6ef9b1d60763b854
M_AUX|log1p|uniform|permissive|2km_exact,HARMONIC,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,all_network,primary_2024_2025,bias,ng m-3,a_minus_b,-0.010542653265626884,-0.023811991507795123,-0.0015272379195601302,378,21,1,station,20260921,2000,c558913d93016eab3c3970ab4e8280b575332b339b25456a6ef9b1d60763b854
M_AUX|log1p|uniform|permissive|2km_exact,HARMONIC,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.016543090729488764,-0.021442435016778127,-0.010617396534408513,360,20,1,station,20260921,2000,3e0ef5473342981884636471b6f5432f930a746d511ac18b3775e8a4f524d2af
M_AUX|log1p|uniform|permissive|2km_exact,HARMONIC,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.010704669405347582,-0.015436141102763352,-0.0063431536250971145,360,20,1,station,20260921,2000,3e0ef5473342981884636471b6f5432f930a746d511ac18b3775e8a4f524d2af
M_AUX|log1p|uniform|permissive|2km_exact,HARMONIC,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial,primary_2024_2025,bias,ng m-3,a_minus_b,-0.004765425289887721,-0.00991959258068314,-0.0005846394086659604,360,20,1,station,20260921,2000,3e0ef5473342981884636471b6f5432f930a746d511ac18b3775e8a4f524d2af
M_AUX|log1p|uniform|permissive|2km_exact,HARMONIC,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_higher,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.02355054311647348,-0.028577018803976662,-0.01749353636842438,180,10,1,station,20260921,2000,c164bb2bde69ef8518e826d607529421ee96e09ff1dd7c293101a71a99e140ed
M_AUX|log1p|uniform|permissive|2km_exact,HARMONIC,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_higher,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.018977066007950332,-0.024488890810764094,-0.013327156084231852,180,10,1,station,20260921,2000,c164bb2bde69ef8518e826d607529421ee96e09ff1dd7c293101a71a99e140ed
M_AUX|log1p|uniform|permissive|2km_exact,HARMONIC,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_higher,primary_2024_2025,bias,ng m-3,a_minus_b,-0.010364146964393422,-0.018223347738325527,-0.003088948919667439,180,10,1,station,20260921,2000,c164bb2bde69ef8518e826d607529421ee96e09ff1dd7c293101a71a99e140ed
M_AUX|log1p|uniform|permissive|2km_exact,HARMONIC,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_lower,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.0034506233793435547,-0.006563318385718098,-0.0006766363242032601,180,10,1,station,20260921,2000,94142f7594801b6401cf4038ee476c24288c1b33cbddb48e4734c11e005d7ac8
M_AUX|log1p|uniform|permissive|2km_exact,HARMONIC,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_lower,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.00243227280274483,-0.004466134829915636,-0.0005389943043207885,180,10,1,station,20260921,2000,94142f7594801b6401cf4038ee476c24288c1b33cbddb48e4734c11e005d7ac8
M_AUX|log1p|uniform|permissive|2km_exact,HARMONIC,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_lower,primary_2024_2025,bias,ng m-3,a_minus_b,0.000833296384617979,-0.0009238391112892904,0.002614005676321228,180,10,1,station,20260921,2000,94142f7594801b6401cf4038ee476c24288c1b33cbddb48e4734c11e005d7ac8
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LINEAR,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,all_network,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.007764144853900062,-0.019514068241698424,-0.004294234131979371,378,21,1,station,20260921,2000,c558913d93016eab3c3970ab4e8280b575332b339b25456a6ef9b1d60763b854
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LINEAR,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,all_network,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.010776131564491965,-0.0150763112680739,-0.006479358158072272,378,21,1,station,20260921,2000,c558913d93016eab3c3970ab4e8280b575332b339b25456a6ef9b1d60763b854
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LINEAR,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,all_network,primary_2024_2025,bias,ng m-3,a_minus_b,-0.010744831397980123,-0.02673759341608928,-0.0014652994087641818,378,21,1,station,20260921,2000,c558913d93016eab3c3970ab4e8280b575332b339b25456a6ef9b1d60763b854
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LINEAR,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.015609235933014456,-0.020842965881274014,-0.009608248677465486,360,20,1,station,20260921,2000,3e0ef5473342981884636471b6f5432f930a746d511ac18b3775e8a4f524d2af
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LINEAR,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.009969270233928323,-0.014292051404499706,-0.0058650496758241785,360,20,1,station,20260921,2000,3e0ef5473342981884636471b6f5432f930a746d511ac18b3775e8a4f524d2af
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LINEAR,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial,primary_2024_2025,bias,ng m-3,a_minus_b,-0.003290835922233326,-0.006033839336677041,-0.0008814924935698987,360,20,1,station,20260921,2000,3e0ef5473342981884636471b6f5432f930a746d511ac18b3775e8a4f524d2af
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LINEAR,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_higher,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.021941152962785922,-0.027860378066945992,-0.015208829342243112,180,10,1,station,20260921,2000,c164bb2bde69ef8518e826d607529421ee96e09ff1dd7c293101a71a99e140ed
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LINEAR,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_higher,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.01695513898051092,-0.022092197986485,-0.011342586553705536,180,10,1,station,20260921,2000,c164bb2bde69ef8518e826d607529421ee96e09ff1dd7c293101a71a99e140ed
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LINEAR,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_higher,primary_2024_2025,bias,ng m-3,a_minus_b,-0.007006776071511685,-0.010773194922255919,-0.0029417243739025185,180,10,1,station,20260921,2000,c164bb2bde69ef8518e826d607529421ee96e09ff1dd7c293101a71a99e140ed
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LINEAR,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_lower,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.004197278148074005,-0.008341478071844058,-0.00014516122481849364,180,10,1,station,20260921,2000,94142f7594801b6401cf4038ee476c24288c1b33cbddb48e4734c11e005d7ac8
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LINEAR,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_lower,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.0029834014873457403,-0.0056376997331871095,-0.0005217711683482922,180,10,1,station,20260921,2000,94142f7594801b6401cf4038ee476c24288c1b33cbddb48e4734c11e005d7ac8
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LINEAR,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_lower,primary_2024_2025,bias,ng m-3,a_minus_b,0.000425104227045033,-0.00130959052187719,0.002006672590628759,180,10,1,station,20260921,2000,94142f7594801b6401cf4038ee476c24288c1b33cbddb48e4734c11e005d7ac8
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LOGLINEAR,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,all_network,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.010938015722086053,-0.020123584110902783,-0.00843275358829893,378,21,1,station,20260921,2000,c558913d93016eab3c3970ab4e8280b575332b339b25456a6ef9b1d60763b854
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LOGLINEAR,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,all_network,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.010297563787894575,-0.01444131777445995,-0.0063158260447282325,378,21,1,station,20260921,2000,c558913d93016eab3c3970ab4e8280b575332b339b25456a6ef9b1d60763b854
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LOGLINEAR,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,all_network,primary_2024_2025,bias,ng m-3,a_minus_b,0.00219411554996817,-0.0038771300868116194,0.00653098070258693,378,21,1,station,20260921,2000,c558913d93016eab3c3970ab4e8280b575332b339b25456a6ef9b1d60763b854
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LOGLINEAR,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.016483462187695426,-0.021408027379788426,-0.010670679776446113,360,20,1,station,20260921,2000,3e0ef5473342981884636471b6f5432f930a746d511ac18b3775e8a4f524d2af
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LOGLINEAR,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.009826084433552613,-0.014197375689461854,-0.0058229292990005805,360,20,1,station,20260921,2000,3e0ef5473342981884636471b6f5432f930a746d511ac18b3775e8a4f524d2af
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LOGLINEAR,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial,primary_2024_2025,bias,ng m-3,a_minus_b,0.004928776624398546,0.002896253717426929,0.007220695512410529,360,20,1,station,20260921,2000,3e0ef5473342981884636471b6f5432f930a746d511ac18b3775e8a4f524d2af
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LOGLINEAR,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_higher,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.02340156741863787,-0.028186807384933295,-0.017087332576455415,180,10,1,station,20260921,2000,c164bb2bde69ef8518e826d607529421ee96e09ff1dd7c293101a71a99e140ed
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LOGLINEAR,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_higher,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.01729661589635149,-0.02176628543115094,-0.012151401325664894,180,10,1,station,20260921,2000,c164bb2bde69ef8518e826d607529421ee96e09ff1dd7c293101a71a99e140ed
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LOGLINEAR,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_higher,primary_2024_2025,bias,ng m-3,a_minus_b,0.006755483335275634,0.0032059703384641016,0.01065689519658385,180,10,1,station,20260921,2000,c164bb2bde69ef8518e826d607529421ee96e09ff1dd7c293101a71a99e140ed
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LOGLINEAR,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_lower,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.0036563925662365226,-0.00724846287624269,-0.00020227553888255655,180,10,1,station,20260921,2000,94142f7594801b6401cf4038ee476c24288c1b33cbddb48e4734c11e005d7ac8
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LOGLINEAR,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_lower,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.0023555529707537364,-0.0046159594073902415,-0.00013720308158111125,180,10,1,station,20260921,2000,94142f7594801b6401cf4038ee476c24288c1b33cbddb48e4734c11e005d7ac8
M_AUX|log1p|uniform|permissive|2km_exact,INTERP_LOGLINEAR,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_lower,primary_2024_2025,bias,ng m-3,a_minus_b,0.0031020699135214597,0.0013176570840634065,0.005306002367904803,180,10,1,station,20260921,2000,94142f7594801b6401cf4038ee476c24288c1b33cbddb48e4734c11e005d7ac8
M_AUX|log1p|uniform|permissive|2km_exact,M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,all_network,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.017605356352426965,-0.03052823996695614,-0.0015593167984971766,378,21,1,station,20260921,2000,c558913d93016eab3c3970ab4e8280b575332b339b25456a6ef9b1d60763b854
